,d_spell,f_spell,champion,side,role,assists,damage_objectives,damage_building,damage_turrets,deaths,gold_earned,kda,kills,level,time_cc,damage_total,damage_taken,total_minions_killed,turret_kills,vision_score,result
4004,14,4,Thresh,Side.blue,Lane.utility,7,0,0,0,8,5138,0.875,0,10,21,13528,14474,26,0,52,False
4005,4,12,Yasuo,Side.red,Lane.mid_lane,5,0,920,0,11,9395,0.8181818181818182,4,13,11,109497,23449,169,0,8,False
4006,4,7,Xayah,Side.blue,Lane.bot_lane,17,5749,6061,5749,11,11724,1.7272727272727273,2,15,10,147794,23793,174,3,21,True
4007,4,14,Sett,Side.blue,Lane.utility,12,234,916,234,11,9672,1.3636363636363635,3,13,34,40819,31966,49,0,116,False
4008,4,12,Leblanc,Side.red,Lane.mid_lane,5,6921,6921,6921,4,13006,4.75,14,15,18,110849,20511,143,4,7,True
4009,7,4,Xayah,Side.blue,Lane.bot_lane,3,5674,13245,5674,10,11710,1.0,7,12,12,137675,19897,157,3,26,True
4010,4,12,Urgot,Side.red,Lane.top_lane,3,5135,13088,5135,4,10975,1.5,3,15,17,128288,22043,171,1,21,True
4011,4,12,Aatrox,Side.blue,Lane.top_lane,2,1310,1310,1310,3,9285,2.3333333333333335,5,12,18,60377,19024,118,0,21,False
4012,12,4,Camille,Side.red,Lane.top_lane,1,2161,2161,2161,3,5995,1.6666666666666667,4,10,11,44856,10065,98,2,14,True
4013,4,12,Galio,Side.red,Lane.mid_lane,9,0,0,0,8,7339,1.625,4,12,48,74261,17214,120,0,16,False
4014,4,14,Leona,Side.blue,Lane.utility,5,0,0,0,7,3644,0.7142857142857143,0,8,21,9578,11388,16,0,16,False
4015,4,11,Khazix,Side.blue,Lane.jungle,8,174,22452,174,5,11567,3.0,7,14,11,129014,23662,13,0,37,False
4016,12,4,Viktor,Side.red,Lane.mid_lane,20,1978,22789,1978,5,16821,6.0,10,18,32,302925,26143,258,0,19,True
4017,21,4,Warwick,Side.red,Lane.top_lane,2,386,4207,386,11,12406,0.9090909090909091,8,16,32,133280,54429,194,0,19,False
4018,3,4,Vayne,Side.red,Lane.bot_lane,3,2481,9111,2481,13,13763,1.1538461538461537,12,15,13,142578,24260,174,1,20,False
4019,4,14,Karma,Side.blue,Lane.utility,15,210,2446,210,8,8328,2.0,1,14,10,17434,15510,23,0,74,False
4020,4,7,Soraka,Side.blue,Lane.utility,30,283,1700,283,10,13112,3.2,2,18,37,35733,28349,20,0,106,True
4021,3,4,Braum,Side.blue,Lane.utility,17,141,397,141,2,6579,9.5,2,11,22,17228,13369,32,0,39,True
4022,4,7,Lux,Side.red,Lane.utility,9,1353,3851,1353,6,7308,1.8333333333333333,2,12,27,34311,9765,23,2,49,False
4023,4,7,Lucian,Side.red,Lane.bot_lane,7,1111,6552,1111,9,11844,1.1111111111111112,3,16,0,174996,25730,244,0,34,False
4024,7,4,Ashe,Side.blue,Lane.bot_lane,1,3300,3300,3300,0,7299,5.0,4,11,17,64490,6368,145,1,14,True
4025,4,12,Kassadin,Side.red,Lane.mid_lane,6,577,753,577,3,11191,4.0,6,14,17,106599,14579,181,0,11,False
4026,11,4,Rammus,Side.red,Lane.jungle,9,0,3976,0,7,9895,2.142857142857143,6,14,41,87910,29168,31,0,24,False
4027,14,4,Lux,Side.red,Lane.utility,14,1289,1916,1289,4,6719,3.75,1,11,42,33670,9294,10,0,55,False
4028,4,12,Renekton,Side.red,Lane.top_lane,12,1272,2467,1272,9,10585,1.7777777777777777,4,15,18,120225,38333,158,1,19,True
4029,4,7,Soraka,Side.red,Lane.utility,10,994,2326,994,2,6607,5.5,1,11,32,16002,9633,11,1,46,False
4030,4,12,Jayce,Side.red,Lane.top_lane,2,5657,5994,5657,6,9835,0.8333333333333334,3,14,4,103575,16491,166,1,21,False
4031,4,7,Ezreal,Side.blue,Lane.bot_lane,10,9124,11337,9124,2,12942,6.0,2,14,3,148568,10407,208,4,19,True
4032,11,4,Skarner,Side.red,Lane.jungle,3,113,5648,113,4,5176,1.0,1,9,12,52655,13231,8,0,15,False
4033,4,14,Thresh,Side.blue,Lane.utility,10,464,1519,464,8,8214,1.625,3,13,32,16919,15688,33,0,74,True
4034,12,4,Sylas,Side.red,Lane.mid_lane,14,3252,4442,3252,4,10150,5.0,6,13,20,74400,19944,128,0,21,True
4035,4,7,Aphelios,Side.red,Lane.bot_lane,6,8552,21233,8552,4,15798,3.75,9,15,28,217450,21537,214,6,31,True
4036,4,7,Nami,Side.red,Lane.utility,22,1035,1949,1035,6,10525,4.333333333333333,4,14,33,19260,18159,23,0,77,False
4037,4,12,Kassadin,Side.red,Lane.mid_lane,2,841,841,841,11,5051,0.18181818181818182,0,10,9,42156,17478,97,0,9,False
4038,4,7,Tristana,Side.red,Lane.bot_lane,3,2125,4633,2125,5,9479,1.0,2,12,1,103203,12242,191,1,30,False
4039,12,4,Sylas,Side.blue,Lane.mid_lane,6,2703,2703,2703,3,10878,6.333333333333333,13,13,33,91667,17796,131,2,8,True
4040,4,14,Yone,Side.blue,Lane.mid_lane,10,3271,4916,3271,7,14933,2.2857142857142856,6,18,13,187081,32233,206,2,30,True
4041,14,11,Talon,Side.red,Lane.jungle,10,1916,36505,1916,6,14264,3.5,11,17,3,215669,31625,57,2,26,True
4042,4,14,Leona,Side.red,Lane.utility,16,152,152,152,5,6765,3.6,2,11,39,17225,14424,33,0,46,True
4043,4,12,Syndra,Side.red,Lane.bot_lane,10,2203,5070,2203,5,12018,4.6,13,14,37,106764,12560,157,0,15,True
4044,4,14,Thresh,Side.blue,Lane.utility,31,442,2618,442,7,9916,5.0,4,15,47,24195,26596,33,0,66,True
4045,12,4,Zilean,Side.red,Lane.top_lane,11,269,3100,269,6,9714,2.8333333333333335,6,15,36,115438,21471,161,0,14,False
4046,4,12,Renekton,Side.blue,Lane.top_lane,5,1140,3046,1140,9,9539,0.8888888888888888,3,13,17,110297,37134,161,1,23,False
4047,4,11,Viego,Side.blue,Lane.jungle,11,2224,32212,2224,2,11647,10.0,9,13,19,138389,15659,46,3,19,True
4048,11,4,LeeSin,Side.red,Lane.jungle,10,3906,39522,3906,6,12008,3.6666666666666665,12,15,17,157839,29875,27,3,26,True
4049,12,4,Ekko,Side.blue,Lane.mid_lane,4,1707,1707,1707,8,9465,1.125,5,13,31,99620,25063,147,1,14,False
4050,12,4,Jax,Side.blue,Lane.top_lane,3,5376,8277,5376,5,13007,2.0,7,16,20,144971,23213,207,4,9,True
4051,4,7,Ezreal,Side.red,Lane.bot_lane,4,651,1401,651,5,8676,1.8,5,11,0,73271,12948,132,0,14,True
4052,4,7,Jhin,Side.blue,Lane.bot_lane,6,5235,6730,5235,3,12093,6.666666666666667,14,14,21,119960,12954,157,2,24,True
4053,14,4,Rakan,Side.red,Lane.utility,12,0,3668,0,2,5590,7.0,2,10,19,18357,8609,24,0,35,True
4054,4,11,LeeSin,Side.red,Lane.jungle,8,2755,35770,2755,5,12014,3.6,10,13,16,150020,26476,29,2,27,True
4055,4,1,Jhin,Side.blue,Lane.bot_lane,13,3134,6940,3134,7,14430,3.2857142857142856,10,15,33,176443,20088,193,2,34,False
4056,4,7,Jhin,Side.red,Lane.bot_lane,3,0,292,0,5,7211,0.8,1,12,14,88124,11134,162,0,19,False
4057,12,4,Fiora,Side.blue,Lane.top_lane,1,0,0,0,9,5444,0.2222222222222222,1,11,5,50354,21771,98,0,6,False
4058,4,12,Sett,Side.red,Lane.top_lane,5,2202,8381,2202,7,12153,1.7142857142857142,7,15,27,111814,39207,160,1,21,False
4059,4,12,Fiora,Side.red,Lane.top_lane,5,6575,8756,6575,12,14126,1.4166666666666667,12,15,16,142117,53465,179,2,23,False
4060,4,14,Nautilus,Side.blue,Lane.utility,7,0,141,0,6,5965,1.3333333333333333,1,10,27,19714,14074,31,0,30,False
4061,12,4,Jayce,Side.blue,Lane.top_lane,2,4561,11991,4561,6,11530,0.3333333333333333,0,16,10,217962,16738,263,2,22,False
4062,4,14,Lulu,Side.blue,Lane.utility,4,1967,1967,1967,1,6554,7.0,3,10,9,13027,2674,13,0,31,True
4063,11,4,Trundle,Side.blue,Lane.jungle,5,0,15150,0,7,7833,0.8571428571428571,1,13,16,114957,30884,42,0,19,False
4064,3,4,Zilean,Side.blue,Lane.utility,5,177,238,177,4,4779,1.5,1,8,16,13298,12253,27,0,31,False
4065,4,11,Karthus,Side.blue,Lane.jungle,2,0,3759,0,2,7057,2.0,2,11,7,105852,12912,17,0,23,False
4066,4,7,Aphelios,Side.blue,Lane.bot_lane,4,6927,12485,6927,0,8833,4.0,0,12,13,107224,7691,189,2,16,True
4067,4,14,Janna,Side.blue,Lane.utility,13,1767,2205,1767,8,8521,1.875,2,13,48,37646,15208,23,0,56,False
4068,7,4,Ashe,Side.blue,Lane.bot_lane,19,3528,17401,3528,6,15639,4.0,5,17,62,250018,30371,246,1,64,True
4069,4,11,Viego,Side.blue,Lane.jungle,10,5846,37326,5846,4,12885,5.25,11,14,23,148003,32029,27,3,23,True
4070,4,7,Jhin,Side.blue,Lane.bot_lane,10,7114,15502,7114,4,17808,4.5,8,18,36,321689,21835,317,3,38,True
4071,14,4,Irelia,Side.blue,Lane.mid_lane,13,5662,8011,5662,7,17097,3.5714285714285716,12,16,17,191214,42594,206,4,13,True
4072,4,12,Ekko,Side.red,Lane.mid_lane,1,0,0,0,6,6633,0.5,2,12,10,80171,16826,150,0,19,False
4073,12,14,Camille,Side.blue,Lane.top_lane,4,6490,10740,6490,6,14397,2.6666666666666665,12,16,27,132942,33261,157,3,11,True
4074,4,11,Qiyana,Side.blue,Lane.jungle,3,1630,24856,1630,3,17415,7.333333333333333,19,17,28,185951,18772,58,0,42,True
4075,4,6,Darius,Side.red,Lane.top_lane,6,7842,12249,7842,4,15366,4.5,12,16,24,167661,27800,185,3,19,True
4076,4,12,Gwen,Side.blue,Lane.top_lane,6,1761,7090,1761,8,12165,1.5,6,15,10,126200,33058,162,0,22,False
4077,12,4,Kennen,Side.blue,Lane.top_lane,9,6756,12285,6756,4,14777,5.0,11,17,12,150042,23757,215,2,26,True
4078,11,4,LeeSin,Side.blue,Lane.jungle,4,0,9336,0,5,7705,1.4,3,11,11,88821,18933,17,0,21,False
4079,12,4,Pyke,Side.blue,Lane.mid_lane,3,0,0,0,10,13057,1.4,11,13,37,41882,21136,85,0,14,False
4080,7,4,Jhin,Side.blue,Lane.bot_lane,6,6901,19300,6901,5,12305,2.4,6,15,20,181215,17148,185,3,18,True
4081,11,14,Shaco,Side.red,Lane.jungle,8,338,20667,338,4,9126,3.0,4,13,13,105656,20218,25,1,12,True
4082,14,4,Leona,Side.blue,Lane.utility,15,278,570,278,8,7800,2.0,1,14,53,23107,22214,39,0,67,True
4083,11,4,Viego,Side.blue,Lane.jungle,11,488,13850,488,4,11036,4.75,8,13,17,96174,22206,26,2,27,True
4084,11,4,Nidalee,Side.red,Lane.jungle,12,1770,34955,1770,5,15694,3.8,7,17,5,210773,37254,35,1,37,False
4085,4,3,Karthus,Side.blue,Lane.bot_lane,13,5110,17330,5110,4,12464,5.25,8,15,10,117002,10406,159,2,14,True
4086,12,4,Syndra,Side.red,Lane.mid_lane,3,961,1679,961,5,8811,1.4,4,12,21,99150,10594,178,1,18,False
4087,4,12,Ziggs,Side.blue,Lane.bot_lane,9,1730,6927,1730,12,13181,1.25,6,16,23,164148,27997,216,0,31,False
4088,11,4,Rumble,Side.blue,Lane.jungle,12,2553,30186,2553,7,15566,3.7142857142857144,14,17,15,208072,35848,55,1,27,True
4089,12,14,Akali,Side.red,Lane.top_lane,4,3318,4482,3318,5,8044,1.4,3,13,2,87494,17872,152,1,14,False
4090,4,12,Kassadin,Side.red,Lane.mid_lane,13,3700,11844,3700,3,13774,8.0,11,15,15,130808,25594,167,2,27,True
4091,4,3,Jhin,Side.blue,Lane.bot_lane,10,1650,3155,1650,10,8418,1.0,0,13,16,99609,18379,154,0,9,False
4092,4,12,Lissandra,Side.blue,Lane.mid_lane,15,3135,8720,3135,6,13012,3.1666666666666665,4,17,53,188099,27770,211,1,59,True
4093,4,1,Jhin,Side.red,Lane.bot_lane,0,62,62,62,4,5559,0.25,1,9,5,48341,10357,124,0,8,False
4094,4,12,Gnar,Side.blue,Lane.top_lane,0,674,3093,674,0,7068,7.0,7,11,13,68778,9676,135,0,15,True
4095,4,14,Karma,Side.red,Lane.utility,9,0,247,0,9,7472,1.4444444444444444,4,10,20,17105,15393,17,0,47,False
4096,7,3,Yuumi,Side.red,Lane.utility,2,0,0,0,6,4230,0.3333333333333333,0,9,15,10689,8480,12,0,22,False
4097,4,11,Graves,Side.blue,Lane.jungle,4,1525,27414,1525,5,10704,1.6,4,13,10,161724,17338,25,3,39,False
4098,7,4,Lulu,Side.blue,Lane.utility,5,377,377,377,2,5228,3.0,1,9,18,11303,5487,26,0,38,False
4099,4,11,Graves,Side.blue,Lane.jungle,9,1472,13435,1472,1,9281,21.0,12,12,10,103708,11618,30,1,31,True
4100,4,14,Pyke,Side.blue,Lane.utility,6,333,615,333,4,8839,3.0,6,11,14,22480,9810,38,0,69,True
4101,4,14,Zed,Side.red,Lane.mid_lane,7,3282,7890,3282,1,10961,15.0,8,15,3,104965,10664,172,1,25,True
4102,4,7,Jhin,Side.red,Lane.bot_lane,6,1707,2761,1707,7,9924,1.2857142857142858,3,13,11,112191,19694,203,1,9,False
4103,14,4,Taric,Side.blue,Lane.utility,32,1034,3030,1034,6,10424,5.833333333333333,3,15,20,28118,27187,41,0,65,True
4104,14,4,Bard,Side.blue,Lane.utility,7,465,1784,465,6,6435,1.3333333333333333,1,11,18,14608,14590,10,0,49,True
4105,4,3,Bard,Side.red,Lane.utility,19,1866,2266,1866,9,8876,2.2222222222222223,1,14,33,17190,17214,19,1,110,True
4106,4,12,Fiora,Side.red,Lane.top_lane,4,7459,22320,7459,6,13915,1.5,5,18,7,203647,38900,222,2,33,True
4107,12,4,Poppy,Side.blue,Lane.top_lane,4,1269,1885,1269,4,8353,1.0,0,14,19,88578,22258,175,0,17,False
4108,4,14,Nautilus,Side.blue,Lane.utility,20,0,786,0,6,8725,3.5,1,14,71,27582,21212,30,0,68,True
4109,4,3,Soraka,Side.blue,Lane.utility,19,904,3960,904,8,7780,2.5,1,13,39,21755,16708,27,0,50,True
4110,4,7,Jinx,Side.blue,Lane.bot_lane,15,11090,19685,11090,1,13804,24.0,9,14,13,160441,12019,218,5,24,True
4111,4,14,Thresh,Side.blue,Lane.utility,22,409,1294,409,3,8965,9.0,5,14,38,23040,13969,44,0,47,True
4112,11,14,Shaco,Side.red,Lane.jungle,0,0,4143,0,9,5108,0.3333333333333333,3,10,8,57596,17554,5,0,6,False
4113,7,4,Jinx,Side.blue,Lane.bot_lane,1,270,1673,270,7,7698,0.14285714285714285,0,12,7,98103,15266,168,1,12,False
4114,4,11,LeeSin,Side.blue,Lane.jungle,4,2415,18080,2415,8,9934,1.125,5,14,14,130581,37121,48,1,31,False
4115,12,4,Kayle,Side.red,Lane.mid_lane,17,10789,16149,10789,5,15478,5.0,8,17,8,177493,27309,231,3,32,True
4116,4,14,Leona,Side.blue,Lane.utility,7,0,0,0,12,4275,0.5833333333333334,0,9,26,10996,16930,18,0,27,False
4117,7,4,Ashe,Side.red,Lane.bot_lane,7,6361,17832,6361,4,16164,5.0,13,16,40,176692,14029,209,5,34,True
4118,12,4,Aatrox,Side.blue,Lane.top_lane,0,0,0,0,8,4122,0.0,0,10,9,30425,16086,77,0,8,False
4119,4,14,Yone,Side.red,Lane.mid_lane,1,2808,3978,2808,3,7174,2.3333333333333335,6,11,10,71945,9912,99,0,7,True
4120,11,6,Olaf,Side.red,Lane.jungle,6,4452,27486,4452,1,9931,10.0,4,14,11,147874,22206,19,1,37,True
4121,4,7,Lulu,Side.red,Lane.utility,10,536,536,536,3,7414,3.3333333333333335,0,12,28,13278,12103,15,0,70,False
4122,3,4,Jhin,Side.red,Lane.bot_lane,7,3808,13977,3808,6,16204,2.3333333333333335,7,16,35,275541,25241,291,1,40,False
4123,4,3,Janna,Side.red,Lane.utility,12,783,1301,783,7,10149,2.0,2,13,32,23767,19228,50,0,104,False
4124,4,11,JarvanIV,Side.red,Lane.jungle,9,0,8228,0,5,9541,3.2,7,12,23,76816,20665,14,0,23,True
4125,4,11,Viego,Side.blue,Lane.jungle,7,1554,23784,1554,1,11332,15.0,8,13,9,116558,17697,37,3,20,True
4126,4,12,Singed,Side.red,Lane.mid_lane,18,2776,9122,2776,7,12151,3.142857142857143,4,16,34,119699,34194,162,2,22,True
4127,4,12,Yasuo,Side.blue,Lane.top_lane,7,8519,26229,8519,3,14902,5.666666666666667,10,17,28,187274,26299,209,4,36,True
4128,11,4,XinZhao,Side.blue,Lane.jungle,4,0,9276,0,8,8447,0.75,2,13,15,108577,33847,26,0,14,False
4129,4,7,Sivir,Side.red,Lane.bot_lane,11,6910,6910,6910,3,12303,6.0,7,13,1,148387,13336,194,3,21,True
4130,4,3,Kaisa,Side.blue,Lane.bot_lane,7,0,0,0,6,11238,1.8333333333333333,4,14,3,140786,17609,179,0,28,False
4131,4,12,Graves,Side.blue,Lane.top_lane,3,16349,31607,16349,4,21231,2.25,6,18,8,402009,34464,372,8,43,True
4132,4,14,Blitzcrank,Side.red,Lane.utility,14,396,1245,396,1,8488,19.0,5,13,47,23355,14917,29,0,71,True
4133,12,4,Corki,Side.blue,Lane.mid_lane,6,94,7042,94,9,15972,1.8888888888888888,11,17,4,201168,21885,229,0,24,False
4134,4,7,Jinx,Side.blue,Lane.bot_lane,9,6259,25959,6259,6,16122,2.8333333333333335,8,16,27,256293,21319,247,3,34,True
4135,12,4,Aatrox,Side.red,Lane.top_lane,9,4634,14065,4634,3,12613,5.0,6,16,20,139828,36400,185,2,35,True
4136,4,14,Nautilus,Side.red,Lane.utility,20,0,1897,0,6,8537,4.0,4,13,54,20741,16526,29,0,68,True
4137,3,4,Ashe,Side.blue,Lane.bot_lane,12,1427,5002,1427,15,10874,1.1333333333333333,5,14,50,82767,26543,150,1,41,False
4138,4,3,Thresh,Side.red,Lane.utility,14,0,731,0,6,7570,2.6666666666666665,2,13,47,19634,17113,40,0,70,False
4139,4,1,Ezreal,Side.red,Lane.bot_lane,10,2153,6623,2153,9,11871,1.5555555555555556,4,16,0,143221,24758,200,0,13,False
4140,21,4,Warwick,Side.blue,Lane.top_lane,6,3219,5520,3219,9,14114,1.4444444444444444,7,16,29,167974,47961,227,1,18,False
4141,4,14,Teemo,Side.blue,Lane.top_lane,7,2530,11734,2530,8,13969,1.75,7,17,37,151793,29280,189,1,28,True
4142,12,4,Leblanc,Side.blue,Lane.mid_lane,13,3823,3929,3823,2,12937,11.5,10,16,26,119055,19859,163,2,26,True
4143,14,4,Nautilus,Side.blue,Lane.utility,6,0,219,0,15,8601,0.5333333333333333,2,13,62,20284,29466,27,0,76,True
4144,11,4,Viego,Side.blue,Lane.jungle,7,0,14865,0,9,10829,1.2222222222222223,4,14,23,139882,32138,39,0,50,False
4145,4,11,Nidalee,Side.blue,Lane.jungle,8,1738,22014,1738,9,15867,2.3333333333333335,13,18,4,187329,37312,34,1,44,True
4146,4,3,Lulu,Side.blue,Lane.utility,23,468,1994,468,7,10461,3.7142857142857144,3,16,37,22697,18554,14,1,76,False
4147,3,14,Yuumi,Side.red,Lane.utility,24,397,784,397,4,9779,6.5,2,16,17,13624,10729,2,0,69,True
4148,4,14,Vex,Side.red,Lane.mid_lane,11,4863,8441,4863,7,18812,3.4285714285714284,13,18,28,228304,23745,244,1,22,False
4149,11,4,Khazix,Side.red,Lane.jungle,12,3316,34171,3316,12,19416,2.1666666666666665,14,18,13,214956,46961,52,1,54,True
4150,4,7,Sivir,Side.red,Lane.bot_lane,11,6910,6910,6910,3,12303,6.0,7,13,1,148387,13336,194,3,21,True
4151,3,14,Yuumi,Side.blue,Lane.utility,15,102,298,102,11,7279,1.4545454545454546,1,13,21,13961,16772,5,0,31,False
4152,4,14,Yasuo,Side.red,Lane.mid_lane,8,1199,20583,1199,16,17636,1.0,8,18,21,266022,50796,243,1,40,False
4153,4,14,Fizz,Side.red,Lane.mid_lane,7,1347,3198,1347,7,11437,1.7142857142857142,5,15,14,124693,25623,189,0,30,False
4154,4,14,Nautilus,Side.red,Lane.utility,22,1096,2405,1096,0,9570,24.0,2,16,68,39094,16121,46,0,83,True
4155,4,12,Fiora,Side.red,Lane.top_lane,0,0,0,0,4,4318,0.0,0,10,2,36014,11361,93,0,13,False
4156,4,11,LeeSin,Side.red,Lane.jungle,8,1927,22794,1927,4,12069,4.0,8,14,23,147440,33433,52,2,24,False
4157,4,7,Nami,Side.blue,Lane.utility,12,558,558,558,4,10237,4.5,6,13,29,32960,15214,26,0,46,False
4158,4,12,Kayle,Side.blue,Lane.mid_lane,1,1434,1884,1434,10,9579,0.3,2,13,6,105677,26685,165,2,15,False
4159,14,4,Lulu,Side.blue,Lane.utility,11,906,2687,906,1,7011,12.0,1,11,30,16241,9688,15,1,61,True
4160,11,4,Zed,Side.red,Lane.jungle,4,0,2917,0,7,8592,1.5714285714285714,7,12,3,82094,21271,34,0,24,False
4161,4,7,Kalista,Side.blue,Lane.bot_lane,0,7348,9334,7348,1,10508,11.0,11,11,9,87521,7485,142,2,11,True
4162,4,12,Kassadin,Side.red,Lane.mid_lane,7,0,1536,0,9,10493,1.4444444444444444,6,14,14,104634,27019,169,0,9,False
4163,4,3,Kaisa,Side.blue,Lane.bot_lane,6,2034,6178,2034,4,14018,4.25,11,15,3,135115,11145,234,1,25,True
4164,4,12,Ornn,Side.blue,Lane.top_lane,0,939,939,939,6,7019,0.0,0,12,34,88223,17986,164,0,8,False
4165,4,7,Jhin,Side.blue,Lane.bot_lane,8,3100,5662,3100,9,13866,2.0,10,13,25,143847,20757,179,1,13,False
4166,4,14,Akshan,Side.red,Lane.mid_lane,9,5507,5507,5507,9,12571,1.8888888888888888,8,15,0,94687,20740,130,1,20,True
4167,4,3,Ezreal,Side.red,Lane.bot_lane,5,4850,4850,4850,9,10810,1.1111111111111112,5,13,1,94106,25321,154,1,23,False
4168,4,7,Aphelios,Side.red,Lane.bot_lane,5,1451,2872,1451,11,10806,0.8181818181818182,4,13,29,129855,20400,211,0,23,False
4169,4,12,Graves,Side.blue,Lane.top_lane,4,3417,4132,3417,13,11310,0.46153846153846156,2,15,14,146397,27998,198,1,25,False
4170,4,3,Jhin,Side.red,Lane.bot_lane,7,6753,6753,6753,2,9138,6.0,5,11,15,90320,5588,158,3,7,True
4171,4,12,Vex,Side.blue,Lane.mid_lane,8,1026,1550,1026,5,12476,3.0,7,16,24,177598,15314,245,1,40,False
4172,4,7,Lucian,Side.blue,Lane.bot_lane,3,3246,7520,3246,1,9199,5.0,2,12,0,103144,9759,179,2,13,True
4173,12,4,Lissandra,Side.red,Lane.mid_lane,5,2732,4686,2732,3,7723,1.6666666666666667,0,13,21,100742,10992,172,1,17,True
4174,11,6,Hecarim,Side.red,Lane.jungle,4,592,5835,592,4,7379,1.25,1,11,8,121300,22704,29,0,15,False
4175,12,4,Shen,Side.blue,Lane.top_lane,2,0,0,0,5,6766,0.8,2,12,20,51199,15306,119,0,7,False
4176,12,14,Gwen,Side.red,Lane.top_lane,1,241,241,241,7,5437,0.2857142857142857,1,10,2,49505,17108,100,0,9,False
4177,4,12,Zoe,Side.blue,Lane.mid_lane,5,1858,1858,1858,4,8368,1.75,2,12,24,89264,10365,153,0,19,False
4178,3,4,Karthus,Side.red,Lane.bot_lane,9,722,4449,722,5,9353,2.8,5,12,12,87602,11179,149,0,6,True
4179,4,14,Janna,Side.blue,Lane.utility,13,914,1087,914,6,9138,2.6666666666666665,3,13,67,33357,19517,35,1,96,False
4180,4,11,DrMundo,Side.red,Lane.jungle,9,291,12690,291,10,11155,1.2,3,15,10,164606,44554,49,0,32,False
4181,12,4,Leblanc,Side.blue,Lane.mid_lane,7,0,0,0,5,9627,2.2,4,15,23,94708,24214,181,0,15,False
4182,4,14,Twitch,Side.red,Lane.bot_lane,4,572,572,572,10,10254,1.0,6,13,6,104089,17525,147,0,16,False
4183,4,11,Trundle,Side.blue,Lane.jungle,13,4464,42235,4464,3,15500,7.666666666666667,10,18,22,184983,48426,45,2,43,True
4184,11,14,Talon,Side.red,Lane.jungle,14,2066,26090,2066,4,11418,5.5,8,14,6,145274,28613,29,0,25,True
4185,12,4,Irelia,Side.red,Lane.top_lane,5,10802,23234,10802,4,13955,3.25,8,16,9,168577,23305,223,4,29,True
4186,12,14,Akali,Side.red,Lane.top_lane,2,5206,5206,5206,2,11646,7.5,13,14,1,101796,11594,161,2,12,True
4187,4,14,TwistedFate,Side.blue,Lane.mid_lane,6,1536,1536,1536,7,7684,1.2857142857142858,3,12,24,75000,15139,124,0,18,False
4188,3,4,Braum,Side.red,Lane.utility,12,0,66,0,10,6223,1.2,0,11,36,12415,18558,37,0,70,False
4189,4,12,Graves,Side.red,Lane.top_lane,2,1722,1722,1722,9,8429,0.4444444444444444,2,13,11,94002,17688,150,0,10,False
4190,7,4,Jhin,Side.blue,Lane.bot_lane,7,0,0,0,3,6825,2.6666666666666665,1,11,7,80407,7968,154,0,14,False
4191,4,3,Lucian,Side.red,Lane.bot_lane,13,4231,13694,4231,6,10185,3.1666666666666665,6,12,1,111595,14026,133,2,11,True
4192,11,4,LeeSin,Side.red,Lane.jungle,4,0,2052,0,7,7356,0.7142857142857143,1,12,12,99494,22959,19,0,18,False
4193,4,14,Twitch,Side.red,Lane.mid_lane,7,11612,12908,11612,4,15971,5.25,14,16,13,148436,18338,186,3,42,True
4194,14,3,Yuumi,Side.blue,Lane.utility,19,0,271,0,7,6634,3.0,2,12,24,9463,10263,3,0,34,False
4195,12,4,Singed,Side.red,Lane.top_lane,10,1314,2096,1314,9,9414,1.3333333333333333,2,15,15,88269,26137,137,1,33,True
4196,11,4,Khazix,Side.blue,Lane.jungle,10,2526,50085,2526,5,19598,5.0,15,18,35,257793,64291,58,2,49,True
4197,14,4,Rakan,Side.red,Lane.utility,27,262,3310,262,2,10879,15.5,4,15,44,23781,16657,46,0,98,True
4198,4,11,Elise,Side.blue,Lane.jungle,6,1113,2013,1113,7,7492,1.1428571428571428,2,12,22,77232,19250,18,1,37,False
4199,12,4,Graves,Side.red,Lane.top_lane,9,7028,23749,7028,3,13676,5.666666666666667,8,17,20,188132,21522,223,4,27,True
4200,11,4,Kayn,Side.blue,Lane.jungle,6,295,2365,295,11,10970,1.0,5,15,20,146064,36257,39,0,18,False
4201,4,14,Bard,Side.red,Lane.utility,16,925,1695,925,2,10351,8.5,1,16,32,35815,23110,33,0,108,True
4202,4,1,Xayah,Side.red,Lane.bot_lane,5,6829,33803,6829,4,18445,4.5,13,18,33,284854,22433,299,1,30,False
4203,4,12,Leblanc,Side.red,Lane.mid_lane,15,3346,5109,3346,2,12345,10.5,6,16,16,119800,20397,170,1,48,True
4204,4,14,Yone,Side.red,Lane.mid_lane,7,7040,8656,7040,7,14053,2.0,7,16,15,168394,22682,203,2,25,False
4205,4,12,Vayne,Side.blue,Lane.top_lane,0,1189,1189,1189,2,6777,0.0,0,12,0,71022,8442,168,0,9,False
4206,14,11,Shaco,Side.blue,Lane.jungle,6,0,12103,0,8,10836,1.5,6,14,30,153030,25437,21,0,23,False
4207,12,14,Camille,Side.blue,Lane.top_lane,5,6325,11622,6325,1,9488,11.0,6,14,11,99237,16515,167,3,10,True
4208,11,4,XinZhao,Side.red,Lane.jungle,3,0,2906,0,6,7414,0.8333333333333334,2,11,14,98489,20004,43,0,25,False
4209,4,14,Leona,Side.red,Lane.utility,3,166,301,166,6,4602,0.5,0,10,23,12350,11870,27,0,30,False
4210,4,7,Jinx,Side.red,Lane.bot_lane,2,112,280,112,5,6722,0.6,1,11,8,80341,12661,164,0,9,False
